id,char
紀,紀
厭,厭
宵,宵
撤,撇
鏖,鏖
詐,詐
瑜,渝
玀,玀
孺,孺
吩,呀
蕙,蕙
桑,桑
梓,梓
翎,翎
諂,諂
賬,賬
刪,刪
照,照
芽,芽
反,辰
戚,戚
鳩,鳩
慚,慚
扶,扶
挪,挪
擲,擲
僻,僻
側,側
零,零
銻,邱
待,待
賓,賓
悠,悠
可,可
賈,賈
曙,曙
醜,醜
坍,坍
掣,掣
杉,杉
麗,麗
侮,悔
泗,泗
腮,腮
試,試
絡,絡
活,江
聾,聾
駕,駕
熱,熱
斬,斬
遊,遊
中,甲
寫,寫
坎,坎
侵,侵
櫃,捲
簪,簪
晦,瞻
竊,竊
溥,淳
嚴,嚴
鬆,芹
鰱,鰱
桶,桶
候,候
婉,蜿
聽,聽
茶,茶
素,紊
眉,眉
籬,籬
滬,滬
盧,盧
所,所
命,命
巫,巫
袋,袋
馥,馥
坼,坼
拇,拇
游,游
呱,呱
蹋,蹋
平,平
誰,誰
博,博
遂,遂
閭,閭
祥,祥
茹,茹
敲,詁
綿,綿
欄,欄
颱,颱
擲,擲
束,束
貽,貽
餃,飲
伴,伴
魁,魁
醃,醃
庵,庵
驟,驟
秤,秤
窕,窕
幸,辜
翰,翰
逕,逕
單,口
諍,諍
蟲,姦
裁,栽
精,漪
膚,膚
禎,禎
於,於
瀑,瀑
鐸,鏍
驢,驢
呈,呈
哺,嘶
軼,軼
嗓,嗓
場,場
嘉,烹
嗇,薔
劃,劃
號,號
兜,兜
呶,呶
誼,證
添,添
逕,逕
均,均
姓,銼
管,管
品,品
挑,姒
肝,肝
針,針
秒,秒
磚,磚
宿,寇
幹,斡
育,育
夷,夷
諧,詭
刁,刁
烙,烙
悚,煉
究,究
枉,枉
鞅,鞅
務,稀
頸,頸
壅,壅
寶,寶
塌,場
礙,礙
莊,莊
率,率
下,工
壇,壇
柔,柔
蟯,蟯
頤,頗
菱,菱
吉,嗇
魯,魯
院,宋
莒,莒
真,宣
鍛,鍛
元,元
伙,仗
抵,抵
嗑,嗑
琺,琺
嗆,咱
失,尺
氯,熟
還,濛
刁,刁
直,直
販,販
桑,桑
蹄,蹄
十,十
霖,需
友,友
繞,統
簡,簡
鉋,鉋
澧,澧
市,序
專,專
顛,顛
褒,堡
鎢,鎢
印,印
罷,罷
崢,崢
犄,榜
幾,幾
前,前
青,青
俯,俯
似,似
疙,疙
押,押
改,改
城,城
隙,隙
踏,路
燐,蟻
旭,旭
甌,甌
位,位
方,方
敝,敝
嚴,嚴
慧,慧
澡,澡
斡,蟀
津,掃
戎,戒
虫,虫
昨,游
幛,幛
菁,青
們,們
贏,贏
緇,緇
部,部
貝,貝
忽,怨
棵,棵
撲,摸
踩,踩
靖,靖
狩,狩
櫃,櫃
帘,帘
禎,禎
故,故
格,格
埋,控
節,節
勛,剔
舅,舅
讀,讀
繼,繼
延,廷
醺,醺
沸,沖
壢,壢
麥,麥
規,規
菊,菊
汨,汨
互,互
既,詬
升,升
獐,獐
胞,胞
豆,豆
炫,炫
逅,逅
棲,梯
售,售
軌,軌
棺,棺
政,政
澧,澧
踝,踝
剁,剁
擠,捐
環,環
瞄,瞄
肅,肅
狠,狠
勾,勾
澆,澆
刮,刮
尋,尋
頭,頭
抱,把
階,階
孺,務
麩,麩
騙,騙
鞏,莘
濛,濛
攪,櫂
蹂,蹂
鏈,鎖
漲,漲
黛,黛
品,品
厥,厥
審,蕃
嚥,嚥
樹,樹
碾,碾
腫,腫
雁,雁
頂,頂
孕,孕
撞,撞
唐,唐
弒,弒
鼓,鼓
駿,駁
爛,爛
護,護
溶,溶
死,死
廖,麼
瓦,瓦
旗,旌
癮,癮
蛔,蛔
畫,藍
襄,稟
紛,紛
踢,鈣
曉,映
棲,棲
八,八
頗,頗
蹤,樅
埋,埋
鯉,鯉
宮,宮
脣,脣
鑽,鑽
畏,畏
癥,癥
嫂,嫂
鉗,鉗
圈,圈
鵲,鵲
榔,榔
譎,譎
俚,俚
括,拮
營,縈
覽,覽
鑠,鑠
煌,蝗
樓,摟
使,使
濤,濤
輪,輪
燜,燜
祕,祕
陴,陴
鼓,敖
俗,俗
睽,證
昏,昏
戛,戛
皈,皈
電,電
譽,譽
邑,邑
臥,臥
局,局
蕭,蕭
尊,尊
浸,浸
羈,藹
貼,貼
股,股
皆,皆
邊,邊
範,範
揍,揍
堊,堊
積,穡
蝙,蝙
蘸,蘸
橫,橫
侏,彷
俺,俺
育,肓
微,撤
鈣,鈣
浴,浴
也,也
賦,賦
霄,霄
京,京
數,數
杏,谷
操,操
嶝,吟
准,淮
盥,盥
滂,滂
學,學
權,權
晏,晏
煥,煥
皂,皂
羿,羿
拍,抬
蔽,蔽
盲,音
鍰,鍰
匯,匯
馨,馨
懲,黴
璽,璽
盍,益
邂,邂
鱔,鱔
骷,骷
條,條
戕,戕
歐,歐
這,這
停,停
繼,爍
閱,閱
柩,祗
棍,棍
方,方
崔,崔
戾,扉
必,必
關,關
又,叉
剔,剔
霑,雯
隱,隆
譜,譜
梁,粱
鍛,鍛
祿,祿
似,似
鞣,鞣
瞭,瞭
魂,魂
貝,貝
讒,讒
域,域
塗,淫
糊,糊
蚌,持
藏,藏
踴,跨
媒,媒
痿,接
牒,膜
聾,聾
向,向
吠,吠
己,己
盾,看
閉,閉
掛,掛
威,威
迺,琅
曖,膜
袍,袍
屐,屜
霏,霏
詫,設
煉,燉
撐,撐
唯,唯
情,情
軋,軋
亞,巫
玀,玀
淨,淨
沅,沅
區,區
鏤,鏤
涼,淙
擅,擅
婆,婆
訥,訥
芝,芝
傲,傲
暉,暉
貉,貉
即,即
摸,摸
挨,挨
願,願
泳,泳
晌,晌
縮,縮
牲,牲
印,卯
硫,硫
訣,詁
箕,箕
所,所
經,經
匾,區
帖,帖
躁,躁
鷗,驟
席,席
贈,賠
混,混
各,咨
紋,絃
批,批
臣,臣
柱,柱
富,富
郡,郡
衢,衢
冠,冠
恭,恭
聶,聶
率,率
吮,吮
彎,萼
靼,靼
膚,麼
佛,佛
衙,衙
亥,亥
奐,奐
卻,卻
吵,吵
蔭,蔭
爭,爭
荻,荻
痴,痴
浚,浚
泰,泰
肢,般
類,柏
蝶,蝶
殺,殺
揉,揉
悻,悻
箕,箕
諄,諄
踐,踐
它,它
囚,囚
蕪,漁
褫,褫
朴,朴
獨,獨
植,極
定,宦
鄹,鄹
鹹,鹹
三,三
稀,稀
舊,舊
割,刻
噬,噬
孱,孱
虐,虐
蠡,蠡
蚌,蚌
蝕,蝕
戌,戌
杞,梧
蛆,蛆
喃,喃
益,益
蓬,逢
蝌,蝌
捂,捂
散,散
安,安
斧,斧
羽,羽
虱,虱
踵,踵
齊,齊
哭,兄
稀,稀
灼,灼
悍,悍
旺,旺
軾,軾
黛,負
鄂,鄂
伍,伍
伸,伸
單,單
伽,伽
子,子
湖,湖
鏈,鏈
墅,些
畏,果
鄱,鄱
舉,舉
壟,妾
趕,趕
疽,痘
及,及
呼,呼
企,企
詁,討
呀,呀
虹,白
彈,碑
捆,捆
趕,趕
縲,緝
擔,擔
陳,陳
撚,鄉
醣,醣
阜,阜
鋪,鋪
欺,欺
蜓,蛻
鴉,鴉
陡,陡
鰱,賴
第,第
呆,果
順,順
涎,涎
揚,場
汾,汐
堰,堰
位,位
騾,騾
俳,傑
睜,睜
鹹,鹹
諷,諷
釉,釉
芬,芬
豬,豬
那,那
亥,亥
刮,刮
敢,敢
溢,靖
脩,脩
獲,獲
為,為
樊,楔
鬆,鬆
又,又
川,川
息,息
傭,傭
恤,恤
毯,毯
熨,熨
盲,盲
欲,欲
儡,儡
蚤,蚤
崁,崁
囉,嗚
玉,王
刊,刊
牯,牯
棧,接
套,套
解,解
胰,胰
趟,趟
憑,憑
誓,誓
蓓,蓓
社,究
疼,疼
鱸,鱸
霍,霍
蟈,蟈
十,干
垃,汰
審,審
楚,楚
隸,隸
蚊,蛟
蟆,蟆
媲,姬
叫,叫
剷,剷
赧,赦
纓,纓
乾,乾
桔,梧
較,較
若,若
屯,苔
喱,喱
喱,喱
靴,靴
拾,拎
撮,撮
進,進
肋,肋
褒,褒
思,思
卜,卜
怔,扎
捎,捎
祐,祐
鉸,鉸
口,口
炙,炙
鞍,鞍
莉,莉
棟,橡
匠,匠
錘,錘
盒,盒
柑,林
廟,廟
旅,旅
朧,朧
背,背
庚,庚
障,障
湘,湘
銻,錦
濠,濠
野,野
偷,偷
漯,漯
菽,蒜
坷,坷
米,半
飄,飄
老,羌
狽,狽
瘸,瘸
苞,苔
露,露
忿,忿
漠,漢
狗,狗
冗,兄
餅,餅
特,犄
荸,荸
艇,艇
斡,斡
均,均
敖,叔
勸,勸
測,測
紙,紙
寸,寸
才,才
撕,撕
態,熊
叨,叼
搜,鍥
柴,柴
旬,旬
便,便
闈,昌
因,囚
資,資
鹽,鹽
來,來
痞,疙
爬,爬
稅,稅
璣,璣
播,揚
數,數
巢,巢
夏,夏
巖,巖
孝,孝
碑,碑
探,探
儀,僚
閩,闖
銳,銳
藝,萼
辟,碟
嗚,嗚
黴,黴
青,青
玟,玟
諉,諉
麴,麴
卞,六
隅,喀
淆,淆
茴,苗
擴,擴
舔,諉
胄,宵
躍,躍
茗,茗
保,保
鱉,鱉
蓆,蓆
鹿,鹿
梭,梓
脫,脫
截,截
鏢,鏝
闖,閏
郊,郎
灘,灘
俄,俄
害,畏
皇,皇
桓,桓
完,完
岔,岔
匯,匠
岩,芝
趁,趁
埂,安
剎,剎
蕪,蕪
測,測
剃,剃
鬧,鬧
懍,懍
目,目
糯,孺
絹,絹
潰,漬
蕙,蕙
鈔,鈷
取,取
塹,塹
涕,涕
切,切
慌,杭
卓,卓
蒙,蓉
愧,懊
品,認
林,林
鯨,鮫
章,章
頹,頰
範,範
戶,戶
滅,滅
嚨,嚨
違,違
藐,藐
頹,頹
煩,領
遐,遐
琥,瑕
誥,誥
議,議
濫,濫
利,升
留,留
雞,雞
默,默
樹,樹
薯,菅
鰍,鮪
怨,怨
鳥,鳥
個,個
沸,沸
翱,翱
梢,梢
撻,撻
江,江
誕,詼
鄉,鄉
鋼,鍋
譏,譏
諜,謀
倡,兌
王,王
賑,賑
笨,笨
鉤,鉤
翅,翅
錦,錦
云,云
窖,窖
繽,繽
枴,枴
即,即
寡,寡
齪,齪
冀,冀
溪,濛
稠,稠
崖,崖
皆,皆
披,披
顛,顛
惘,惆
躺,舢
翕,翕
嗤,嗤
黴,黴
翟,翟
杷,杷
瑕,羽
鼓,鼓
懵,咦
者,者
水,水
噹,噹
昔,昔
際,際
唷,啃
碳,礎
鉻,銘
仳,仳
鈽,銖
鉀,鉀
摩,廖
堪,堪
蓋,蓋
嘟,攔
橢,橢
伊,伊
疑,疑
負,負
肺,肺
從,從
纜,纜
萸,英
列,列
匆,匆
串,串
驪,釀
紉,紉
伏,杞
崙,崙
揆,揆
徽,傑
欖,欖
斟,斟
懂,倦
旖,旖
副,副
鮑,鮑
迴,迴
究,究
戡,戕
聰,厥
形,形
潦,潦
搗,搗
糧,糧
檜,檜
幅,幅
鬢,鬢
柬,束
侖,侖
促,促
掃,掃
蜈,味
逆,逆
傷,傷
鐮,鐮
酣,酣
機,機
湘,湘
醫,醫
倪,徒
鞋,鞋
射,躬
嗣,嗣
囁,囁
瘧,瘧
嫉,嫉
究,突
餉,詬
邕,邕
白,白
蚯,蚯
校,林
懼,懼
晒,晒
曙,曙
邏,邏
駭,甌
忘,不
尤,尤
蝕,餅
偏,偏
桅,桅
城,城
矇,矇
瞎,瞎
極,極
餓,餓
荀,荀
鏗,鏗
舐,舐
燕,燕
校,校
囂,囂
阻,阻
鈷,鈷
舔,孫
旋,莢
蔭,蔭
苜,苜
苛,苛
旬,旬
隨,臆
望,望
匍,匍
絀,絀
靡,靡
颱,颱
痔,痔
棕,棕
萍,淨
信,缶
蹊,蹊
轅,轅
薪,薪
櫛,櫛
找,找
喧,喧
顯,毓
郊,郊
跼,跼
軔,執
玷,玷
妍,妍
兩,雨
鉗,鉗
干,干
追,進
牝,牝
樣,樣
銼,銼
糟,糟
綢,困
墳,墳
賤,紼
啊,啊
入,入
閱,罔
陀,陀
慚,慚
魂,魂
逃,逃
餽,飴
芭,芭
橡,橡
沃,沃
瑤,瑤
議,議
彪,彪
嘻,嘻
鋸,鋸
棣,棣
百,忌
狩,狩
眶,眶
摹,暮
止,止
洶,洶
耿,耿
楨,幀
冬,冬
劫,劫
噗,磺
蝸,蛆
螟,蝴
蒂,蒂
沫,坏
轉,轉
集,集
鎂,鎂
涮,涮
竣,竣
庚,庚
謨,謊
梔,梔
售,努
仙,仙
祗,祗
疝,疝
銘,銘
妃,杞
獨,獨
伴,佯
巔,巔
箭,箭
殤,殤
陽,陽
鹿,鹿
暗,嘀
閥,閥
硝,磺
相,相
惕,惕
症,症
滾,滾
仟,什
索,索
庇,床
酩,酩
釗,釗
氦,氦
輓,輓
盼,盼
吟,吟
岱,岱
淙,淙
賤,賤
隨,吩
穫,穫
蛟,蛟
鳳,鳳
研,砌
衙,街
嗅,嗅
朧,腕
偕,偕
倖,倖
螺,螺
寸,寸
懍,懍
睏,睏
痙,痙
凸,凸
芍,芍
痙,痙
絡,絡
錦,錦
觸,觸
篷,篷
補,補
饅,餵
賁,賣
輻,輻
鬍,鬍
私,私
凌,凌
省,省
翰,翰
硫,硫
獎,獎
氫,氫
雛,雛
辨,辯
肇,肇
襤,襤
怏,怏
贊,贊
肴,肴
垠,堰
庸,庸
髓,髓
張,張
瓊,瓊
詰,詰
猩,猩
梧,梧
曠,曠
虛,虔
蛹,蛹
殯,殯
殿,殿
炮,炮
雇,雇
譯,繹
肝,肺
抬,抬
菴,菴
觸,鐲
悄,悄
餿,餿
拿,拿
腑,腑
煤,煤
玖,玖
躪,躪
粹,粹
廊,廊
耜,枋
寡,寡
怡,怡
晃,晃
河,河
濂,源
搶,槍
烈,烈
侈,偶
嘹,嘹
霍,要
農,農
靈,靈
逕,逕
俯,俯
瘟,瘟
猜,猜
呢,呢
剔,別
軀,軀
滋,滋
弩,磬
錢,鈽
瑚,瑚
仆,仆
眉,眉
反,及
桿,桿
適,適
剽,剽
物,收
瑪,瑪
氮,氮
命,命
深,深
顓,顓
娟,狷
逛,逛
體,體
溥,溥
醇,醇
壩,壩
吩,吩
娣,蟀
蛤,蛤
瞎,瞎
他,他
界,界
蜇,蜇
詔,詔
銘,鉻
擦,撲
鏟,鏟
邑,邑
葵,葵
烤,烤
萌,萌
朱,束
敵,敵
遨,遨
綽,綽
囉,囉
欣,欣
從,仳
嘍,唆
母,母
認,說
篩,篩
眩,該
查,查
靖,琥
蛆,蛆
黷,黷
蕨,蕨
岫,岫
犄,犄
液,液
魏,魏
奠,奠
虱,虱
架,柴
盔,盔
驟,驃
霹,霞
袞,定
遭,漕
陀,陀
彆,彆
判,判
隴,隴
滋,滋
胛,胛
牝,牝
諧,諧
傳,傳
遁,遍
瘤,瘤
搽,搽
壹,壹
螻,螻
盹,盹
秒,秒
卷,苞
佣,佣
斜,斜
殊,殊
契,契
閔,閔
聆,聆
褥,褥
嘍,嚀
哎,哎
置,置
轡,轡
盾,盾
福,福
漪,漪
訛,訛
代,仿
坼,咋
暈,暈
蟆,蟆
漏,漏
噢,噢
慫,慫
遁,遁
蹉,蹉
策,策
瀰,瀰
贛,贛
妞,妞
淒,淒
阜,阜
宰,宰
捶,捶
稿,捎
畦,畦
弦,弦
頑,頑
阡,阡
鬚,鬚
鳴,鳴
蔽,蔽
葬,考
賽,竇
錳,鎢
亭,景
說,說
兩,雨
舫,舫
彩,彩
螻,鏤
嘮,嘮
贓,搬
雄,雄
惋,懷
負,頁
鬥,鬥
瑙,瑙
贅,贅
熬,熬
英,莫
百,邑
鑲,鏟
鑠,鑠
絞,絞
呼,呼
染,染
恢,恢
倍,倍
麟,麟
廳,廳
伍,佐
諍,誇
屎,屎
汰,汰
析,析
妻,要
唸,唸
硼,硼
者,者
沃,沃
朴,朴
瀉,瀉
表,表
醉,醉
秧,秧
助,助
噢,嗅
計,討
姚,姚
嚎,壕
箭,箭
撇,撇
厥,厥
廂,庾
駱,鉻
閏,閏
髮,髮
焙,賠
剁,划
危,庖
耘,耘
貧,貧
厥,厥
桓,桓
進,進
鳥,鳥
系,系
舍,舍
民,尺
餘,餘
漆,漆
顛,詬
躡,躡
樣,樣
動,動
未,未
淳,淳
劃,劃
唉,唉
汨,汨
膈,腥
傻,優
炒,炒
琳,琳
搽,搽
檸,檸
惦,惦
鈍,鈴
臟,臟
拚,拚
咀,咀
婦,婦
冑,胄
鴆,鴆
兩,兩
臉,臉
踟,踟
貍,貍
懊,愎
箏,箏
霍,霏
氏,氏
肪,肪
遮,賢
偉,偉
粹,梓
洋,洋
鉸,鈔
甽,甽
憐,憐
昧,昧
歿,歿
猓,猓
耘,耘
蒲,蒲
霸,霸
鄰,鄰
咨,咨
誕,誕
夕,夕
蠅,蠅
陲,陸
愉,愉
佬,佬
尺,兄
起,起
慘,慘
捉,捉
蕭,蕭
措,搞
竭,竭
央,央
鑄,鑄
活,活
瘁,痔
恪,恪
橡,橡
擘,擘
蚣,蚣
熹,熹
砥,咕
玖,玖
遜,遜
國,國
笆,笆
褸,褸
面,面
寨,寒
縷,縷
敦,敢
塾,熟
心,心
麟,麟
掬,掬
衰,衰
毋,毋
婀,婀
晚,晚
襖,襖
蜢,蚯
硝,砝
斂,斂
睬,睬
嫗,嫗
貉,貉
盞,基
譜,譜
續,繽
泛,泛
佰,佰
像,傢
牟,牟
塭,塭
燉,燉
遮,遮
匡,匡
臧,臧
雍,雍
唆,唆
壺,壺
輊,輊
軟,軟
蛛,坩
縑,練
鬍,採
緻,緻
姦,姦
吶,吶
澡,澡
據,據
母,母
謂,謂
棹,掉
疹,痰
慰,慰
茁,茁
奪,奪
檬,檬
戮,戮
且,且
帽,娼
羔,羔
輟,輟
窈,窈
比,比
吧,吧
屈,溶
節,節
洛,洛
疑,疑
烤,烤
誕,誕
橙,澄
撩,揉
珊,珊
署,署
欖,臆
傍,傍
攫,攫
駿,駿
痿,痔
擠,擠
纜,纜
架,案
疫,疫
郭,郭
籍,籍
積,稜
曼,曼
調,調
遠,遠
充,充
剿,剿
辭,辭
抽,抽
陸,陸
猴,班
褻,衰
小,小
抒,抒
髭,髭
腐,腐
暗,暗
諾,諾
廳,廳
虧,虧
附,訛
遽,遽
虧,虧
抹,淋
黠,黠
蘿,蘿
緞,緞
裸,裸
萍,萍
臀,臀
埤,埤
辜,辜
糧,糧
啣,啣
予,予
扉,扉
詰,訃
閂,閂
拷,九
把,把
摯,摯
雨,雨
蒼,意
找,找
蠱,亞
苔,苔
順,順
坩,坩
辣,齊
賑,賑
酗,酗
卅,卅
苛,苛
桂,栓
匍,匍
嶼,嶼
眉,眉
桀,桀
專,專
遴,遴
僅,僅
沁,沁
哮,哮
於,於
芬,芬
皮,皮
儉,儉
勢,勢
悴,悴
志,志
拄,拴
鱔,鱔
派,派
邕,這
竣,澱
颳,颳
讓,讓
攙,撞
增,增
殲,殲
瘤,濠
萌,萌
餐,餐
布,希
蹣,蹣
蒐,蒐
拙,拙
施,施
鍵,鍵
葦,葦
嗾,嗾
擋,播
迷,迷
閘,閘
勇,勇
膠,膠
母,母
奎,奎
埂,粳
豬,豬
常,常
鐵,戢
傲,傲
廬,匱
茂,茂
賠,晤
仆,小
犛,犛
壤,壤
佬,佬
艇,艇
靡,靡
限,限
巖,巖
備,備
勘,勘
尉,尉
譽,譽
囁,囁
趾,趾
焦,焦
僖,僖
扣,扣
豎,豎
眸,眸
澤,澤
錄,錄
界,界
效,砝
俊,俊
臻,臻
瞬,矓
信,信
晉,毛
逃,逃
竿,竿
舒,舒
而,局
槽,檜
沌,沌
禮,禮
摹,摹
風,夙
冽,刈
訴,訴
系,糸
禦,樂
舉,舉
咽,咽
妥,妥
徊,佃
頰,頰
曲,曲
纂,纂
罩,罩
丫,丫
劈,劈
戛,戛
薯,署
韌,韌
鄙,鄙
盃,盃
闢,關
酷,酷
披,拔
診,診
熹,熹
鯽,鯽
挖,挖
巽,巽
仲,仲
繽,嬪
榭,附
龍,龍
悽,悽
三,三
乃,乃
弱,弱
濠,凌
酉,酉
柴,柴
躍,躍
沙,沙
溝,溝
稠,稠
鋸,鋸
陪,陪
賞,賞
彬,彬
乏,乏
豁,豁
磅,磅
樞,樞
絲,絃
音,音
聊,聊
田,田
岡,岡
窪,窪
瓠,瓠
胞,胞
寇,寇
潑,潑
熹,熹
遇,這
村,村
棲,棲
咬,咬
頃,頃
襲,業
涸,泅
垠,垠
媚,婿
論,論
琍,琍
李,李
岱,岱
隍,隍
寂,宗
甽,甽
就,就
豕,豕
誓,誓
衢,衢
灤,案
株,株
后,辰
遨,遨
弟,弟
睏,睏
岑,岑
吶,吶
躍,壤
繆,繆
闡,闡
寸,寸
旁,旁
陡,陡
樟,桔
鐮,鐮
噪,噪
雲,雲
裙,裙
囀,囀
奉,夸
應,應
即,印
敗,火
佐,佐
脊,脊
清,漓
髒,揉
愴,性
瘤,瘤
幔,幔
裴,裴
開,開
修,修
脯,脯
襄,裹
齜,齜
娌,娌
駁,駁
贊,贊
鬆,鬆
腐,腐
申,申
釀,釀
會,會
啾,呶
潤,潤
昆,昆
吒,吒
堆,准
馮,馮
實,賣
睹,睹
滇,滇
丈,丈
枸,枸
妙,妙
隙,陡
芥,芙
積,橫
贈,贈
戀,戀
蒸,蒸
鮪,鮪
怖,怖
萸,萸
霹,霹
溘,溘
粽,粽
煽,煽
燴,燴
娟,娟
罹,羅
盆,盆
些,竺
像,傢
娼,娼
毫,毫
酸,酸
榮,瑩
把,把
供,供
疤,疤
砝,砝
鯊,蓄
寨,寨
漬,淺
療,痊
佃,佃
猩,塭
毆,歐
恭,恭
配,配
患,患
呂,昌
希,希
模,模
閩,聞
弟,弟
堪,堪
魂,混
儼,儼
壢,瀝
戚,戚
杭,杭
愀,愀
京,烹
夭,禾
騰,靨
拼,拼
擠,梱
睡,睡
吒,吒
詆,詆
蹦,蹦
交,交
奧,奧
劬,劬
混,混
吃,吃
鳩,確
聳,聳
睪,罵
瓷,咨
腦,腦
瀉,瀉
唯,唯
娘,娘
祠,祠
鑼,翎
醫,醫
怡,怡
鑼,鑼
右,右
鋪,鍋
販,販
父,父
鏜,鏜
勛,勛
雖,雖
編,編
太,太
龔,龔
鉀,鉀
嚶,嚶
鋅,鋅
典,典
啊,呵
按,按
篙,篙
汙,汙
徑,稈
踐,踐
翔,翔
柩,柩
舐,舐
范,范
汽,汽
肚,肚
梓,梓
龔,龔
襖,襖
鼴,鼴
熬,熬
杳,杏
妖,鎂
騎,騎
划,划
繕,縊
坤,坤
仕,仕
暗,暗
詬,詬
阪,阪
淌,淌
扛,扛
石,石
誇,誇
奠,奠
咽,咽
阪,阪
蛛,蛛
隆,隆
苟,苟
逵,逵
軍,單
咫,張
贈,贈
訐,評
娼,娼
貴,責
便,便
桔,枯
盯,盯
做,做
喪,叟
緩,緩
擱,櫚
棘,株
藪,藪
媽,媽
核,核
慘,煬
負,負
公,公
鴉,鴉
點,黠
髏,髏
藏,藏
音,首
萵,高
臚,臚
功,功
兕,兕
痙,痊
仔,伐
翩,翩
億,倍
劾,劾
漳,漳
董,重
汕,汕
愚,愚
擲,擲
紕,紕
哩,哩
扁,扁
瞎,瞎
郊,郊
狂,狂
汽,汽
食,食
夠,夠
向,向
瓷,咨
孀,孀
眉,眉
挾,拔
錯,鉻
娛,娛
骸,骸
憬,憬
櫂,櫂
披,拔
掠,棕
諧,蛤
疝,疝
暨,豎
澄,澄
訂,訂
痞,痞
塹,塹
止,止
通,通
晒,哂
愀,揪
摸,摸
錶,銳
後,後
絕,絕
聯,聯
莞,荒
速,送
僭,僭
影,影
社,社
呂,呂
飪,飪
覃,覃
衡,衡
邁,邁
籮,籮
荐,荐
軍,軍
膳,膳
伏,伏
甸,甸
雯,宰
蚤,蚤
聆,聆
沃,沃
氧,秉
畏,畏
式,式
考,考
粉,粉
愾,愾
玨,玨
恣,恣
輒,颯
鐳,鐳
瘡,瘡
跟,跟
薇,殼
稚,頑
逆,逆
踝,踝
剪,剪
遇,遇
租,租
申,申
篁,輦
框,框
噥,莞
煦,煦
梓,楞
膺,膺
戶,戶
藹,藹
癢,痿
咀,咀
肝,肝
颶,颶
胞,胞
榕,棺
泳,泳
乒,乒
祥,祥
遲,遲
鏑,鏑
暢,暢
贛,賴
薄,薄
夷,夷
綞,綞
麾,麾
瘧,瘧
瞰,瞰
士,士
器,器
鉑,鉑
地,也
闡,闡
云,云
韓,韓
瑙,瑙
球,球
度,度
抿,抿
宇,宇
縮,縮
膾,膾
匠,匠
略,略
黯,黯
斐,斐
臼,臼
彌,彌
惰,惰
恪,恪
鍥,鍥
翰,翰
障,障
巍,槐
誥,誥
懺,懺
飲,飲
戊,戊
障,障
糢,鎳
館,館
駑,駑
訥,訥
掖,掖
篷,篷
轅,轅
俗,俗
鯨,鯨
加,加
站,站
鎮,鋼
貊,貊
脆,脆
槐,槐
沛,沛
求,求
吭,吭
析,拚
癩,癩
樟,樟
腱,腱
邊,邊
搭,塔
韻,韻
詛,詛
似,似
鹼,檢
棺,棺
娩,挽
動,剌
盃,盃
叵,叵
眠,眠
貧,貧
憎,憎
刨,刨
冬,冬
旁,旁
格,格
崎,崎
囌,囌
醜,醜
鞘,峭
硼,硼
翁,翁
雪,雪
蠹,蠹
痕,痕
餞,飴
跚,跚
曠,曠
胰,胰
風,困
彬,彬
浬,浬
燐,燐
厚,厚
梅,梅
怯,怯
拜,拜
澆,澆
礪,礪
鏜,淫
貯,貯
兔,兔
奐,奐
北,北
塑,堡
舫,航
丸,丸
麩,麩
過,迴
甫,甫
懵,懵
稀,辯
胴,胴
咦,咦
捩,捩
菊,菊
襖,楔
撞,惶
死,死
槓,搔
捲,捲
轟,蝨
舒,翎
證,證
憎,憎
錐,鉑
舌,舌
統,統
祗,祗
箔,箔
曙,曙
葷,莫
呵,呵
磅,磅
燎,游
嫗,媚
陶,陶
夤,夤
掩,掩
策,簇
丟,丟
奈,秉
骼,骼
析,析
蹶,蹶
卉,弄
梳,梳
柳,柳
按,按
唧,唧
葦,考
婉,蜿
釧,釧
掠,掠
穿,穿
芙,芙
填,填
宣,容
跆,路
辣,辣
襟,襟
控,控
溪,溪
丐,丐
慍,濫
鬱,鬱
梯,梯
雞,雞
鰥,鰥
鋁,鋁
永,永
讚,讀
夙,鳳
彿,彿
鮫,鮫
怒,怒
罰,罰
娛,螟
帶,帶
粟,霎
狼,狼
蒿,苦
縮,縮
誦,誦
噩,噩
衷,衷
猓,猓
榨,榜
噱,噱
颯,颯
締,繚
呱,呱
鮑,鮑
泄,泄
般,般
盪,盪
兢,兢
泊,泊
們,奸
腫,腥
霑,霑
電,電
暑,暑
頰,頰
朵,朵
隧,隧
啦,啦
鑒,鑒
躪,躪
懍,懍
革,車
契,契
孚,皇
蟋,蟋
醇,酵
卞,卞
儡,儡
委,悉
咚,咚
佬,佬
詩,話
婊,嫌
媛,援
蹼,蹼
妾,妾
羹,羹
隔,隔
嗯,嗯
灌,灌
低,低
幫,幫
船,游
穆,穆
找,戌
爸,爸
聳,奉
燐,燐
痛,痛
匆,匆
尋,萼
瀑,瀑
鑑,提
茗,茗
騎,騎
橡,橡
滯,滯
小,小
扛,扛
卷,卷
苑,苑
課,課
矗,矗
療,痊
魄,魄
疲,床
駒,駒
篛,荔
恐,恐
則,剔
駙,統
訂,訂
幼,劫
形,形
懷,饜
喱,喱
嚼,嚼
餅,餅
搭,搽
玻,致
榆,榆
膨,膨
牯,搽
板,枚
顧,頤
榕,榕
力,力
扮,扮
娣,娣
邂,邂
慣,慄
柩,柩
求,求
佝,佝
珠,殊
適,翁
脅,脅
箱,飽
酵,酵
